"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Scai",2.55039639255236e-12,0.308432120997394,0.718,0.226,7.91974591779285e-08
"Epb41l5",2.5970506126963e-12,0.412073392827606,0.901,0.433,8.06462126760581e-08
"Mindy3",2.60962917085051e-12,0.276201281362408,0.662,0.198,8.10368146424208e-08
"Guk1",2.62803861292197e-12,-0.496458314833162,0.451,0.71,8.1608483047066e-08
"Znhit6",2.62876501125109e-12,0.404676501850717,0.944,0.525,8.16310398943801e-08
"Rad18",2.63798799276159e-12,0.348268209207911,0.901,0.41,8.19174411392256e-08
"Mdh1",2.69279097364602e-12,-0.476971373009323,0.366,0.691,8.36192381046297e-08
"Plekha1",2.78969664313620e-12,0.365784454776084,0.901,0.442,8.66284498593086e-08
"Cbfa2t2",2.90691975229344e-12,0.266358928972859,0.718,0.226,9.02685790679681e-08
"Socs6",2.90860558333655e-12,0.288483630489683,0.817,0.29,9.03209291793498e-08
"Cdkn1a",2.92988365432678e-12,-0.483014450277338,0.085,0.553,9.09816771178095e-08
"Tmem28",2.94807651557258e-12,0.263357923035391,0.408,0.06,9.15466200380753e-08
"Angel2",2.96254768228303e-12,0.430036281046735,0.93,0.512,9.19959931779348e-08
"2700049A03Rik",2.97664263373925e-12,0.397327018836829,0.718,0.244,9.2433683705505e-08
"Igfbp5",2.98100919833475e-12,0.261885580597823,0.437,0.069,9.2569278635889e-08
"Atrn",2.98398735050012e-12,0.341267987961305,0.746,0.281,9.26617591950804e-08
"Gtf2h1",2.99839257187566e-12,0.426104139908975,0.873,0.465,9.31090845344547e-08
"Cul5",3.00289772374735e-12,0.408659771180111,0.972,0.677,9.32489830155265e-08
"Dpy30",3.01035135814565e-12,-0.490631861723377,0.592,0.811,9.34804407244968e-08
"Prdx6",3.10809874682631e-12,-0.445448987158255,0.056,0.525,9.65157903851973e-08
"Wdr18",3.15822674820535e-12,-0.465945074628238,0.732,0.848,9.80724152120206e-08
"Ythdc1",3.22266719725452e-12,0.491108147967194,0.944,0.7,1.00073484476344e-07
"Otud5",3.25708549093924e-12,0.419484529714104,0.915,0.47,1.01142275750136e-07
"B230354K17Rik",3.5248165653322e-12,0.426370851276567,0.803,0.392,1.09456128803261e-07
"Dido1",3.73711197394164e-12,0.339945772506845,0.775,0.313,1.1604853812681e-07
"Ccdc152",3.81904794225495e-12,0.258488362680643,0.634,0.171,1.18592895750843e-07
"Ogdh",3.84816878875539e-12,0.409453369208584,0.972,0.567,1.19497185397221e-07
"Magi3",3.85115032871998e-12,0.287205448084142,0.718,0.226,1.19589771157741e-07
"Kif4",4.07295308097402e-12,0.365506450018501,0.803,0.327,1.26477412023486e-07
"Ahctf1",4.09844906861442e-12,0.372857515972477,0.873,0.484,1.27269138927684e-07
"Ice1",4.12364885942834e-12,0.34603306066162,0.69,0.235,1.28051668031828e-07
"Aff4",4.41818560553441e-12,0.37173649786684,0.859,0.396,1.3719791760866e-07
"Hagh",4.43085966273555e-12,-0.465407134480535,0.465,0.724,1.37591485106927e-07
"Ndufs7",4.68815827630983e-12,-0.356345716639612,0.972,0.977,1.45581378954249e-07
"Gcat",4.77305466686598e-12,-0.426227412820682,0.085,0.539,1.48217666570189e-07
"Lrch3",4.77823304310498e-12,0.276118085910897,0.592,0.152,1.48378470687539e-07
"Ldah",4.9584312776218e-12,0.280757959784298,0.662,0.194,1.5397416646399e-07
"Ap2s1",5.10525318987204e-12,-0.452327791962697,0.718,0.839,1.58533427305096e-07
"Ubtf",5.13971455321683e-12,-0.518904229462462,0.423,0.747,1.59603556021042e-07
"Glyr1",5.23712776226413e-12,0.367852438860162,0.986,0.618,1.62628528401588e-07
"Rbm44",5.38496413691486e-12,0.34668467855696,0.803,0.318,1.67219291343617e-07
"Commd1",5.56536972687066e-12,-0.429797849129539,0.93,0.963,1.72821426128515e-07
"Calm3",5.61090193479015e-12,-0.450865734492734,0.775,0.876,1.74235337781038e-07
"Cnn3",5.71610675711582e-12,-0.465930314739398,0.296,0.645,1.77502263128718e-07
"Drg1",5.80714103672081e-12,-0.44360718777033,0.761,0.885,1.80329150613291e-07
"Micu3",5.84419730536089e-12,0.294721060491869,0.718,0.235,1.81479858923372e-07
"Iscu",5.85118466607229e-12,0.395306441704571,0.972,0.65,1.81696837435543e-07
"Actr10",5.89764577382529e-12,0.386686361690636,0.93,0.654,1.83139594214597e-07
"Suclg1",5.99393841810443e-12,-0.46705068545984,0.803,0.903,1.86129769697397e-07
"Ogt",6.11247435959963e-12,0.355898476167452,0.901,0.415,1.89810666288647e-07
"Anapc1",6.16711488858119e-12,0.390371411155025,0.873,0.484,1.91507418635112e-07
"Xlr",6.22090492976324e-12,0.306741377476566,0.746,0.276,1.93177760783938e-07
"Esco1",6.30276604112856e-12,0.311947267789079,0.761,0.272,1.95719793875165e-07
"Zbtb44",6.35494396153281e-12,0.403327969538013,0.873,0.41,1.97340074837478e-07
"Zbtb37",6.35705791027167e-12,0.257424533650933,0.662,0.198,1.97405719287666e-07
"Fus",6.55324957109656e-12,0.447092732700206,1,0.977,2.03498058931261e-07
"Picalm",6.57402979995357e-12,0.3895728561394,0.831,0.336,2.04143347377958e-07
"1110059G10Rik",6.71031015878854e-12,0.381571752251187,0.803,0.332,2.0837526136086e-07
"Aen",7.02334721812447e-12,0.258471232659733,0.648,0.194,2.18096001164419e-07
"Baz2b",7.17209521790545e-12,0.326148858929646,0.887,0.346,2.22715072801618e-07
"Rbm27",7.87290802644766e-12,0.4067819131015,0.958,0.76,2.44477412945279e-07
"Sik2",8.14246623364965e-12,0.280961085653094,0.563,0.143,2.52848003953523e-07
"Fbxo11",8.44746458270811e-12,0.250314823622127,0.845,0.309,2.62319117686835e-07
"Brca1",8.53665828609077e-12,0.332612019979079,0.775,0.295,2.65088849757977e-07
"Gpr89",8.59259277624325e-12,0.256358211271212,0.62,0.171,2.66825783480682e-07
"Gata2",8.61001171758077e-12,-0.436364634389782,0.225,0.622,2.67366693866036e-07
"Eml4",8.66453973041081e-12,0.443530237673542,0.901,0.567,2.69059952248447e-07
"Gm26699",8.76006447085573e-12,0.323139205670955,0.789,0.318,2.72026282013483e-07
"Hmbs",8.99816600032189e-12,-0.43641955687552,0.225,0.627,2.79420048807995e-07
"Tmem64",9.23748997583924e-12,0.296573550700411,0.704,0.23,2.86851776219736e-07
"Tsen15",9.38939120885640e-12,0.273554093342139,0.746,0.267,2.91568765208618e-07
"4931406P16Rik",9.5135144840174e-12,0.374205712811329,0.901,0.567,2.95423165272192e-07
"Pfn2",9.70262224033138e-12,0.331645606425825,0.859,0.364,3.0129552842901e-07
"Clcn5",9.85983283985065e-12,0.314749205889986,0.732,0.244,3.06177389175882e-07
"E2f5",9.99524558053391e-12,0.348105158548778,0.915,0.521,3.1038236101232e-07
"Crebbp",1.0286250483336e-11,0.411248869154518,0.915,0.535,3.19418936259034e-07
"Cdc7",1.02965036412953e-11,0.3743201115594,0.873,0.452,3.19737327573142e-07
"Phf3",1.02998745970652e-11,0.455221952636867,0.915,0.622,3.19842005862667e-07
"Phc1",1.03435261665844e-11,0.329824861663775,0.873,0.419,3.21197518050945e-07
"Cmss1",1.04823915861978e-11,0.349397403327475,0.887,0.447,3.255097059262e-07
"Baz2a",1.05336487279769e-11,0.410002506722714,0.958,0.59,3.27101393949866e-07
"Emc8",1.06341811483538e-11,-0.474592629992448,0.563,0.797,3.30223227199831e-07
"Prpf8",1.09256626845251e-11,0.375836848013823,0.93,0.479,3.39274603342557e-07
"Mrpl1",1.09728803974277e-11,0.353863778109768,0.958,0.525,3.40740854981323e-07
"Ddx39b",1.10705225983457e-11,-0.442948906192522,0.944,0.959,3.4377293824643e-07
"Smap2",1.12903119645486e-11,0.317999135495816,0.775,0.309,3.50598057435128e-07
"Uspl1",1.13107673661796e-11,0.312516738706138,0.732,0.281,3.51233259021976e-07
"Btg1",1.16067239929009e-11,0.34703275159554,0.746,0.276,3.60423600151551e-07
"Ensa",1.17075841908518e-11,0.286199383090674,0.789,0.295,3.6355561187852e-07
"Tspan31",1.1785478085027e-11,-0.349719094996337,0.028,0.479,3.65974450974344e-07
"Manf",1.1853426024533e-11,-0.46731030765244,0.746,0.857,3.68084438339824e-07
"Tex9",1.20032338958793e-11,0.348961430304399,0.775,0.323,3.72736422168739e-07
"Naa20",1.20339053766e-11,0.345971520287811,0.789,0.35,3.73688863659561e-07
"Spopl",1.21791249905e-11,0.334096218597223,0.718,0.249,3.78198368329996e-07
"Tdrkh",1.23909781794742e-11,0.441688240130627,0.944,0.618,3.84777045407211e-07
"2310061I04Rik",1.27440993871193e-11,0.458070910926667,0.944,0.788,3.95742518268217e-07
"Ash1l",1.2826374864745e-11,0.452200718117664,0.915,0.627,3.98297418674926e-07
"Rere",1.28600477515576e-11,0.339511006040603,0.915,0.493,3.99343062829119e-07
"Nlk",1.29408867179462e-11,0.282404313374092,0.704,0.244,4.01853355252385e-07
"Foxr1",1.30305294287947e-11,-0.403923781464745,0.042,0.488,4.04637030352363e-07
"Rsf1",1.35143274518629e-11,0.417440132566183,0.873,0.438,4.19660410362697e-07
"Fkbp3",1.36081425812825e-11,-0.38549471435662,0.972,0.982,4.22573651576565e-07
"Nsd3",1.36428344728598e-11,0.319119104299624,0.873,0.355,4.23650938885715e-07
"Bckdk",1.37249820059125e-11,-0.438860449793017,0.268,0.631,4.262018662296e-07
"Ccar1",1.40192649492149e-11,0.43970835775949,0.972,0.797,4.35340234467969e-07
"Zscan12",1.47222236249687e-11,0.251172851630235,0.634,0.175,4.57169210226152e-07
"Usp37",1.481887820569e-11,0.335696696297859,0.873,0.488,4.60170624921291e-07
"Atl3",1.50923196268169e-11,0.28490916028697,0.648,0.18,4.68661801371544e-07
"Clk1",1.52696274987608e-11,0.38172608073084,0.845,0.424,4.7416774271902e-07
"Mgea5",1.53471589599387e-11,0.419822731770526,0.915,0.59,4.76575327182977e-07
"Tubgcp2",1.55666596717901e-11,0.289752706117094,0.775,0.3,4.83391482788099e-07
"Gadd45gip1",1.56714235334478e-11,-0.473843690810713,0.648,0.825,4.86644714984154e-07
