"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ndufs7",2.50823645114636e-06,0.299987784647675,0.989,0.972,0.077888266517448
"Hspa4",2.54527661070011e-06,-0.283516737204482,0.815,0.972,0.0790384745920704
"Msh5",2.7259082710587e-06,-0.29638391882149,0.228,0.606,0.0846476295411859
"Prmt1",2.72625913946957e-06,0.386369869450035,0.772,0.69,0.0846585250579486
"Csnk1g1",2.8346757782156e-06,-0.264359929402905,0.424,0.873,0.088025186940929
"Npm3",2.83563506608293e-06,0.333678375543851,0.978,0.972,0.0880549757070732
"Tomm22",2.90386256116169e-06,0.366520312466538,0.946,0.972,0.0901736441117541
"Mrpl24",2.97888830420492e-06,0.29979539867885,0.87,0.873,0.0925034185104755
"Gnpda2",2.98658086886694e-06,0.394730547189809,0.674,0.479,0.092742295720925
"Mphosph6",3.09965185581178e-06,0.3146742490811,0.489,0.197,0.0962534890785233
"Rpl27-ps3",3.11358897840691e-06,0.360710130054767,0.63,0.437,0.0966862785464698
"Nudt4",3.15897948986631e-06,-0.259441905568055,0.326,0.746,0.0980957900988185
"Cnot3",3.17943364939732e-06,-0.276648148610385,0.424,0.817,0.0987309531147349
"Cspp1",3.32285871978071e-06,-0.27172948907986,0.696,0.93,0.10318473182535
"Ctsd",3.32735449760993e-06,0.458833802067273,0.728,0.648,0.103324339214281
"Leng8",3.33048555267317e-06,-0.329630863918734,0.402,0.775,0.10342156786716
"Efr3a",3.34049196889825e-06,-0.27907689946429,0.478,0.887,0.103732297110197
"Dapk3",3.3681832482541e-06,0.301188755373508,0.543,0.225,0.104592194408035
"Mrps23",3.40795947173953e-06,0.348928209958612,0.663,0.521,0.105827365475928
"4931406P16Rik",3.43151386625336e-06,-0.294823980570004,0.609,0.901,0.106558800088766
"Magoh",3.43196816285228e-06,0.372385453874844,0.88,0.873,0.106572907361052
"Chka",3.436277326371e-06,-0.281152024478722,0.457,0.831,0.106706719815799
"Ogdh",3.52534460759951e-06,-0.322298091375716,0.62,0.972,0.109472526099787
"Esco2",3.56116074537394e-06,-0.347945903597683,0.739,0.986,0.110584724626097
"Baz1a",3.58319961835208e-06,-0.324366453091899,0.641,0.944,0.111269097748687
"Ube2d3",3.58878677828208e-06,0.322538675781142,0.978,0.958,0.111442595825993
"Suds3",3.5900361504608e-06,0.369197955683359,0.707,0.634,0.111481392580259
"Ppfia1",3.62945013796738e-06,-0.308343319726752,0.272,0.676,0.112705315134301
"Purb",3.67739473827801e-06,-0.258786637602356,0.424,0.859,0.114194138807747
"Stub1",3.67934355067361e-06,0.399681109109117,0.652,0.479,0.114254655279067
"Sumo1",3.70585186566492e-06,0.372510833883972,0.957,0.972,0.115077817984493
"Cd3eap",3.707431546413e-06,0.35131593687387,0.457,0.169,0.115126871810763
"Hook3",3.70871386202023e-06,-0.283421100997791,0.446,0.817,0.115166691557314
"Dpp8",3.71652021282988e-06,-0.273355109090513,0.402,0.831,0.115409102169006
"Nme1",3.73093712950265e-06,0.376024731706689,0.935,0.958,0.115856790682446
"Atp6v1f",3.77214902083637e-06,0.335831621933818,0.924,0.901,0.117136543544032
"Psma1",3.81260260619415e-06,0.335769609341786,0.946,0.901,0.118392748730147
"Ctr9",3.81291189171071e-06,-0.323215288469526,0.62,0.958,0.118402352973293
"Ice2",3.83258352743901e-06,-0.262945851209589,0.348,0.817,0.119013216277563
"Commd4",3.87432573233612e-06,0.342531380095111,0.62,0.394,0.120309436966234
"Sptbn1",4.18431030240495e-06,-0.398270853711402,0.543,0.859,0.129935387820581
"Mrpl14",4.20510950316913e-06,0.413583725746897,0.783,0.718,0.130581265401911
"Dhfr",4.21480791652324e-06,-0.267573511860766,0.38,0.817,0.130882430231796
"Ppp1r11",4.27791315366031e-06,0.342564128880272,0.848,0.817,0.132842037160614
"Tbc1d20",4.30115916398304e-06,-0.275128658654997,0.391,0.831,0.133563895519165
"Tomm6",4.30224070116735e-06,0.354542733127873,0.533,0.254,0.13359748049335
"Rere",4.3584808117969e-06,-0.266610899758569,0.62,0.915,0.135343904648729
"Syngr4",4.36234843369451e-06,-0.255285861780296,0.337,0.789,0.135464005911516
"March6",4.39476427364908e-06,-0.296058942703825,0.402,0.789,0.136470614989625
"Prelid1",4.4025889262681e-06,0.405743771499276,0.609,0.408,0.136713593927403
"Mtor",4.41967045726999e-06,-0.264483032424129,0.478,0.887,0.137244026709605
"Sypl",4.49883943207013e-06,-0.299894460826082,0.576,0.901,0.139702460884074
"Dyrk1b",4.53921271352105e-06,-0.261359507742149,0.348,0.789,0.140956172392969
"Hectd1",4.59844290288473e-06,-0.288854155414689,0.902,1,0.14279544746328
"Drg1",4.65243618739816e-06,0.383553345975277,0.793,0.761,0.144472100927275
"Tcerg1",4.69000714131663e-06,0.336986473862057,0.804,0.746,0.145638791759305
"Zfp280d",4.76040419933164e-06,-0.314271002001505,0.576,0.915,0.147824831601846
"Tle6",4.76678336648886e-06,0.341690114612231,0.435,0.155,0.148022923879579
"Piwil2",4.80173550375932e-06,0.341467480552614,0.783,0.704,0.149108292598238
"Dcaf1",4.95067462157791e-06,-0.283791512286558,0.641,0.944,0.153733299023859
"Chmp2a",5.02744956247825e-06,0.335937667403048,0.978,0.944,0.156117391263637
"Rab11a",5.06803479227243e-06,0.373954972377303,0.913,0.901,0.157377684404436
"Lpgat1",5.12779548269279e-06,-0.269561894639213,0.359,0.746,0.159233433124059
"Pex7",5.21376791548643e-06,-0.329227458990388,0.674,0.93,0.1619031350796
"Sdhd",5.23598379517853e-06,0.308356377793994,0.739,0.662,0.162593004791679
"Vps8",5.27810880523415e-06,-0.254929212917089,0.315,0.718,0.163901112728936
"Lamtor5",5.36100648346915e-06,0.299419703869514,1,0.986,0.166475334331168
"Zzz3",5.4185958593309e-06,-0.290311919625786,0.467,0.901,0.168263657219802
"Wdr36",5.46029367816575e-06,-0.301263632624696,0.598,0.944,0.169558499588081
"Ufl1",5.65047510620379e-06,-0.318319059414742,0.511,0.901,0.175464203472946
"Bnip3l",5.70626823458546e-06,0.384932616115363,0.902,0.859,0.177196747488582
"Trank1",5.76383913277944e-06,-0.322528943910934,0.37,0.775,0.1789844965902
"C1qbp",5.78722105989175e-06,0.404349321682701,0.641,0.451,0.179710575572818
"Supt4a",5.88385843026848e-06,0.360611551060895,0.902,0.901,0.182711455835127
"Ube2s",5.89671800352342e-06,0.271046096052912,1,0.986,0.183110784163413
"Eif3g",6.03531216634439e-06,0.296406671048522,0.967,0.958,0.187414548701492
"Mrps36",6.29905525548737e-06,0.381630560948142,0.685,0.549,0.195604562848649
"Maoa",6.30549642149067e-06,0.430002629162708,0.902,0.887,0.19580458037655
"Rps6kb1",6.34533208935641e-06,-0.311703818650745,0.489,0.831,0.197041597370784
"Emg1",6.40789250199689e-06,0.317769152911017,0.837,0.93,0.198984285864509
"Cox19",6.41085023747686e-06,0.392989118179176,0.554,0.352,0.199076132424369
"H2afv",6.44099659214201e-06,0.415576035357767,0.826,0.831,0.200012267175786
"Ubn2",6.71642158894031e-06,-0.260053600120694,0.848,0.958,0.208565039601363
"Xpo7",6.74016548960358e-06,-0.273618733140957,0.413,0.817,0.20930235894866
"Mgea5",6.808879569085e-06,-0.295142242972888,0.598,0.915,0.211436137258797
"Rpia",6.81152408990697e-06,0.429791625822987,0.576,0.366,0.211518257563881
"Cltc",7.0275266448408e-06,-0.297058833133879,0.75,1,0.218225784902242
"Kansl3",7.04333574364185e-06,-0.274510697611049,0.38,0.817,0.21871670484731
"Rtca",7.32996635651328e-06,0.346845931883984,0.783,0.732,0.227617445268807
"Itih2",7.34950596817788e-06,0.288158495011106,0.293,0.028,0.228224208829828
"Zbtb11",7.41052855728022e-06,-0.289095117745873,0.63,0.944,0.230119143289223
"Nobox",7.52445574396245e-06,0.282080766950191,0.293,0.028,0.233656924217266
"Tmem147",7.93838430790388e-06,0.321207121403108,0.935,0.958,0.246510647913339
"Ccdc73",8.00474091756337e-06,-0.252694293870576,0.935,0.972,0.248571219713095
"Sel1l",8.1322139193139e-06,-0.284482892490582,0.522,0.901,0.252529638836455
"Mrpl30",8.46228979355818e-06,0.286325550659276,0.967,0.972,0.262779484959362
"Cebpz",8.58000685545941e-06,-0.286756266001902,0.772,0.986,0.266434952882581
"Actr6",8.58191221525486e-06,-0.270623293490894,0.402,0.775,0.266494120020309
"Cbwd1",8.85994381033801e-06,-0.256828694760001,0.348,0.775,0.275127835142426
"Pecam1",9.02688185430932e-06,0.260322541216591,0.457,0.169,0.280311762221867
"Hsph1",9.07790240480675e-06,0.328219553042713,0.793,0.803,0.281896103376464
"Rybp",9.11920776758272e-06,-0.252415140691209,0.38,0.746,0.283178758806746
"Scai",9.21723643255465e-06,-0.25011016764039,0.293,0.718,0.28622284294012
"Gemin5",9.32149978925101e-06,-0.262619148466283,0.413,0.817,0.289460532955612
"Ybx2",9.57638873567335e-06,0.419952426767601,0.761,0.69,0.297375599408864
"Pkd2",9.71533890198926e-06,0.330191431431075,0.348,0.07,0.301690418923472
"Tmf1",9.86054442180826e-06,-0.310420363839741,0.75,0.958,0.306199485930412
"Zfp397",1.01288354880517e-05,-0.260160736465148,0.565,0.93,0.314530728410469
"Taf10",1.01921410563305e-05,0.289843519014764,0.88,0.887,0.316496556222232
"Ddx25",1.02272780186206e-05,0.319511136137469,0.772,0.704,0.317587664312226
"Pdia3",1.02591164529092e-05,-0.281059202833757,0.804,0.944,0.31857634321219
"Psmb6",1.02777255076405e-05,0.278047728984122,0.989,0.986,0.319154210188762
"Cep41",1.02957961499239e-05,-0.266398410196864,0.554,0.915,0.319715357843588
"B9d1",1.03882796473633e-05,0.347121391200444,0.609,0.38,0.322587247889572
"Cox6b1",1.08400705035093e-05,0.322313928825399,0.957,0.958,0.336616709345473
"Rab10",1.09396060277718e-05,-0.276556229664406,0.696,0.93,0.339707585980399
"Smc4",1.10171443353885e-05,-0.256291026785441,1,1,0.342115383046819
"Tob1",1.11102139273947e-05,0.451709223646131,0.837,0.746,0.345005473087387
"Agpat5",1.12736862761827e-05,-0.265952658583999,0.663,0.944,0.350081779934301
"Casc4",1.14358579293417e-05,-0.283888863850335,0.457,0.831,0.355117696279849
"Map1lc3a",1.14636138926387e-05,0.3684647335339,0.707,0.606,0.355979602208109
"Thrap3",1.17211336536704e-05,-0.257296181626537,0.717,0.986,0.363976363347426
"Orc6",1.17344599502025e-05,-0.2694949505655,0.533,0.915,0.364390184833639
"Exosc10",1.19462785172283e-05,-0.285467751179539,0.467,0.831,0.370967786795492
"Spag7",1.19502740573915e-05,0.287998180094369,0.391,0.113,0.371091860304179
"Fsd1l",1.21187155451689e-05,-0.269806003885097,0.641,0.93,0.37632247382413
"Tex9",1.23089139083166e-05,-0.254675654935228,0.413,0.775,0.382228703594955
"Sbno1",1.24549926045681e-05,-0.265640279052479,0.946,1,0.386764885349653
"Taf6l",1.25413026612235e-05,0.437756393170901,0.587,0.437,0.389445071538974
"Naca",1.26507773277721e-05,0.254036660820466,1,1,0.392844588359306
"Vps37a",1.27579487366153e-05,-0.281004922861171,0.511,0.93,0.396172582118114
"Cul5",1.29838694970572e-05,-0.270477211196284,0.717,0.972,0.403188099492117
"Tmed4",1.36022845622784e-05,0.343729051971747,0.522,0.296,0.42239174251243
"Fos",1.3609488390356e-05,0.327994542344841,0.457,0.183,0.422615442985724
"Txnl4a",1.36720575034579e-05,0.352231641109296,0.815,0.789,0.424558401654879
"Smpd4",1.40662063906976e-05,-0.256865460567512,0.304,0.69,0.436797907050331
"Spata1",1.46714723671971e-05,-0.255645180666791,0.446,0.817,0.455593231418572
"Rnf216",1.48346197986731e-05,-0.259277446349964,0.772,0.958,0.460659448608196
"Spc24",1.49888791653107e-05,0.352598393794304,0.783,0.732,0.465449664720394
"Taf1",1.5257945974494e-05,-0.336188465956811,0.435,0.831,0.473804996345962
"Ddx23",1.5517957836774e-05,-0.263458372541482,0.435,0.817,0.481879144705344
"Eif3c",1.56585174739302e-05,-0.264830960165026,0.967,1,0.486243943117954
"Taf1d",1.58963997279999e-05,0.308667919100559,0.978,0.972,0.493630900753581
"Tiparp",1.60043707528078e-05,-0.27058358573317,0.565,0.915,0.496983724986941
"Med1",1.60459230514443e-05,-0.26395339181482,0.652,0.958,0.498274048516501
"Nemf",1.61368213566217e-05,-0.277023224423687,0.826,0.958,0.501096713587172
"Prr19",1.62468715344409e-05,0.359835433754236,0.511,0.282,0.504514101758995
"Ccdc122",1.64206858039554e-05,-0.294534840921408,0.62,0.887,0.509911556270226
"Twnk",1.70581070431695e-05,-0.265503395110375,0.457,0.831,0.529705398011541
"Agbl3",1.7247154441578e-05,-0.289148833298878,0.728,0.944,0.535575886874322
"Eif3a",1.75320234407407e-05,-0.296916199439639,0.946,0.986,0.544421923905321
"Tmco1",1.76459711967533e-05,-0.258665266954479,0.728,0.986,0.547960343572781
"Eef2",1.76727770448435e-05,0.263006641341034,1,0.972,0.548792745573526
"Phf23",1.78147134553176e-05,0.337909512895774,0.565,0.338,0.553200296927978
"Akap9",1.78285430612998e-05,-0.303516277564388,0.641,0.958,0.553629747682541
"Nup88",1.80041413179055e-05,-0.263122003033809,0.543,0.873,0.55908260034492
"Psmb7",1.83228370836666e-05,0.316257538425331,0.87,0.944,0.568979059959098
"Ncor1",1.83674134115535e-05,-0.280924429731533,0.565,0.887,0.570363288668971
"Gng13",1.91555323771528e-05,0.276491402203809,0.359,0.099,0.594836746907724
"Smurf2",2.00649585273782e-05,-0.274991265451903,0.261,0.606,0.623077157150674
"Atp5h",2.00815830453852e-05,0.269668961268004,0.989,0.986,0.623593398308347
"Timm8b",2.00835560417647e-05,-0.277252821113706,0.848,0.986,0.62365466576492
"Upf2",2.0116594815606e-05,-0.291581620758922,0.707,0.944,0.624680618809013
"Nup62cl",2.02446458334558e-05,0.371459684383523,0.641,0.479,0.628656987066302
"Eif4a2",2.11616833377863e-05,0.350464759810699,1,0.972,0.657133752688279
"Inca1",2.11834067572117e-05,-0.333632657288876,0.457,0.789,0.657808330031696
"Cnot4",2.17104380978711e-05,-0.275434828278167,0.739,0.986,0.67417423425319
"Csnk2a1",2.1785276237122e-05,0.328943952732783,0.739,0.803,0.676498182991351
"Cenpw",2.18030623734945e-05,-0.3171463346617,0.826,0.958,0.677050495884126
"Smc1a",2.18680432212819e-05,-0.35655605599328,0.674,0.972,0.679068346150466
"Ttc4",2.20915122742482e-05,-0.288959796994949,0.62,0.915,0.686007730652229
"Orc2",2.23441591640688e-05,-0.269952863423467,0.489,0.845,0.693853174521828
"Xlr4a",2.23737825152682e-05,0.351379613314463,0.772,0.634,0.694773068446624
"Dbi",2.24409720693553e-05,0.315930698059684,0.815,0.873,0.696859505669691
"Crlf1",2.24523682423794e-05,0.270740142590672,0.272,0.028,0.697213391030607
"Trim44",2.30012217492379e-05,-0.270525843942714,0.652,0.93,0.714256938979083
"Snx17",2.32236218397604e-05,0.303544328629299,0.598,0.423,0.721163128990081
"Qrich1",2.3647882194356e-05,-0.30703161050383,0.804,0.944,0.734337685781337
"Spo11",2.36577160995398e-05,-0.286139554277055,0.63,0.944,0.73464305803901
"Nbea",2.37405733469129e-05,-0.295574457460703,0.5,0.845,0.737216024141687
"Pold3",2.38995205047856e-05,-0.2747461124744,0.609,0.915,0.742151810235107
"Tex13b",2.41958042900295e-05,-0.352221112724685,0.413,0.704,0.751352310618285
"Dnajc19",2.56715824971671e-05,0.287666574956358,0.978,0.958,0.797179651284531
"Cuedc2",2.61771417191314e-05,0.286411488407082,0.435,0.183,0.812878781804187
"Myo1b",2.61782952214959e-05,0.30340915167031,0.478,0.239,0.812914601513111
"Chmp3",2.7087752227071e-05,-0.298820160923769,0.587,0.915,0.841155969907237
"Ppp4r3b",2.75434505536531e-05,-0.252381935316553,0.63,0.887,0.855306770042591
"Dazap2",2.75438094904274e-05,-0.264370260041591,0.62,0.901,0.855317916106241
"Plaa",2.76667024638083e-05,-0.255102222886595,0.652,0.915,0.859134111608639
"Pdcd11",2.84006589981077e-05,-0.285445017713967,0.511,0.887,0.88192566386824
"Tbrg1",2.86433950243932e-05,0.341832350506729,0.696,0.606,0.889463345692482
"Snhg9",2.86433950243932e-05,-0.263422227302497,0.522,0.831,0.889463345692482
"Ube2c",2.91532155271605e-05,0.376536466870012,0.598,0.493,0.905294801764914
"Rhox2a",2.91714814622762e-05,0.436584919010956,0.5,0.282,0.905862013848061
"Eif1ax",3.00554426998446e-05,0.298495828048026,0.891,0.845,0.933311662158276
"Sdad1",3.03987322710805e-05,-0.276960217988312,0.63,0.93,0.943971833213863
"Ccdc186",3.05496384377755e-05,-0.295493175998689,0.38,0.746,0.948657922408241
"Rnpc3",3.06361774078319e-05,-0.265087704392647,0.565,0.873,0.951345217045403
"Rsf1",3.22845758401087e-05,-0.304017900516154,0.576,0.873,1
"Kansl1",3.25163586970059e-05,-0.286839360306333,0.587,0.873,1
"Ldha",3.27523141168657e-05,0.311254595570231,0.424,0.183,1
"Tex19.2",3.40271784264e-05,0.347151070359496,0.402,0.155,1
"Lair1",3.55910670214419e-05,0.29144344083951,0.283,0.042,1
"Dnajc1",3.58789503562329e-05,-0.252401904862278,0.772,0.944,1
"Rbm5",3.68033536280009e-05,-0.287151242511605,0.859,0.972,1
"Ywhah",3.75197835146483e-05,0.364375214803957,0.717,0.634,1
"Tbcb",3.8502356345157e-05,0.392548938588006,0.707,0.676,1
"Macrod2",3.85225626251433e-05,-0.283950505131839,0.717,0.944,1
"Ccnb3",3.87332975898175e-05,-0.420841469732078,0.761,0.972,1
"1700028K03Rik",3.87868855790592e-05,-0.262051736215685,0.565,0.859,1
"Jade3",3.91979275901566e-05,-0.293949110114162,0.598,0.901,1
"Ipo5",3.93864243795968e-05,-0.265255291019977,0.641,0.887,1
"Ezh2",3.98636191554182e-05,-0.252665858592131,0.587,0.901,1
"Kras",4.01192313533874e-05,-0.284253688833212,0.609,0.915,1
"Tab3",4.18888729757802e-05,-0.335791393538845,0.326,0.732,1
"Kdm5b",4.19023448233676e-05,-0.261785936447277,0.946,0.986,1
"Lsm3",4.31044323259556e-05,0.33653745893122,0.946,0.958,1
"Hnrnpdl",4.32160689410646e-05,0.362539837319358,0.793,0.718,1
"Cbx1",4.45767405463992e-05,-0.285874140413288,0.87,1,1
"Arid2",4.4636558481218e-05,-0.30787223384913,0.663,0.915,1
"Mrpl28",4.5206144046759e-05,0.363641839028624,0.75,0.676,1
"Snrnp200",4.67096305358908e-05,-0.265883780561913,0.793,0.958,1
"Zbtb44",4.7196622704429e-05,-0.25702267844505,0.478,0.873,1
"Coro1b",4.89578524606028e-05,0.384273282329661,0.598,0.437,1
"Tjp1",4.92363501438211e-05,-0.291883362112371,0.587,0.901,1
"St3gal5",4.97136899084879e-05,0.349203398777861,0.446,0.211,1
"Zfp131",5.03944080419224e-05,-0.255856955316732,0.772,0.972,1
"Eea1",5.06240889533982e-05,-0.280078129457427,0.891,0.944,1
"Rps27rt",5.08683033667121e-05,0.350666843451228,0.685,0.577,1
"Rab11fip2",5.16691381158509e-05,-0.290431520739719,0.75,0.958,1
"Chd4",5.42668155518603e-05,0.331470764456701,0.967,0.972,1
"Asap1",5.47519540199999e-05,-0.272054941120909,0.511,0.887,1
"Rc3h2",5.49744912661262e-05,-0.254786608765109,0.598,0.915,1
"Uqcrc1",5.52277582635779e-05,0.349499175480955,0.837,0.915,1
"Ebpl",5.68092272497046e-05,0.302343994416196,0.598,0.423,1
"Mien1",5.85621857503661e-05,0.316942736142279,0.848,0.845,1
"Haus7",5.88664525932435e-05,0.45744395662448,0.663,0.606,1
"Neb",5.98599867484567e-05,0.255506185616723,0.348,0.085,1
"Gnb1",6.00671523847993e-05,-0.254229583029366,0.707,0.972,1
"Yipf4",6.04349615385748e-05,-0.318542492079368,0.641,0.986,1
"Sde2",6.04879854377187e-05,0.300172886686899,0.75,0.634,1
"Mea1",6.20958296905332e-05,0.30165955996249,0.826,0.831,1
"Pbx2",6.36760054364512e-05,0.307033160010174,0.391,0.155,1
"Rad17",6.38064208288217e-05,-0.305006232594593,0.739,0.901,1
"Ruvbl2",7.06239306405966e-05,0.32752308929278,0.522,0.296,1
"Sumo3",7.23113769460459e-05,0.353040667707876,0.717,0.662,1
"Cnot6l",7.41559481829768e-05,-0.26412047424615,0.467,0.831,1
"Pop5",7.54647724043986e-05,0.284662933292319,0.848,0.817,1
"Med31",7.67365336387632e-05,0.323221841181571,0.826,0.831,1
"Ier2",7.70943748341031e-05,0.339479445402987,0.522,0.338,1
"Gapvd1",7.87678565147039e-05,-0.271980462191104,0.761,0.958,1
"Fcf1",7.901852151767e-05,0.312966897979242,0.772,0.831,1
"Psmd7",7.9581448121539e-05,0.318476453306258,0.87,0.803,1
"Tardbp",8.01932921619196e-05,-0.306709934417058,0.685,0.915,1
"Gm773",8.08952233638965e-05,0.37129443545169,0.565,0.338,1
"Tceal9",8.21301455373471e-05,0.362231959045423,0.543,0.366,1
"Xbp1",8.40304439856943e-05,0.318032848203489,0.413,0.169,1
"Ncoa1",8.69538554380402e-05,-0.305102602449436,0.457,0.803,1
"Sirt1",9.06168173428636e-05,-0.288008238862932,0.478,0.845,1
"Lamtor4",9.19571689736165e-05,0.268778813960915,0.446,0.197,1
"Ckb",9.43039679608129e-05,0.34668060645828,0.283,0.056,1
"Cacybp",9.45393347210136e-05,0.272330504599658,0.989,0.972,1
"Mtx2",9.69563957117608e-05,0.299469131246322,0.935,0.93,1
"Nphp1",9.70423122064807e-05,0.25502037758544,0.663,0.549,1
"Lzts2",9.78267389199276e-05,0.338964421979085,0.337,0.099,1
"Cycs",9.81688716774894e-05,0.30869649098655,0.804,0.845,1
"Prdx2",9.99745801713475e-05,0.303998046791042,0.533,0.324,1
"Srpk2",0.00010140650587304,0.273071769341132,0.88,0.845,1
"Ppp1cc",0.000101743786739483,0.348811114522125,0.652,0.549,1
"Reep5",0.000102539100616185,0.296641950462237,0.815,0.817,1
"Slc5a10",0.000102996883891218,0.265861941866755,0.402,0.183,1
"Ehmt2",0.000104156738149544,0.291447592730683,0.457,0.225,1
"Gm44113",0.000109364325973917,0.275622500275438,0.337,0.099,1
"Rsrp1",0.000109948451198947,0.324496856595815,0.957,0.958,1
"Ociad1",0.000113476628476907,0.343322171364662,0.793,0.789,1
"2310061I04Rik",0.000116114993762871,-0.288921313403403,0.826,0.944,1
"Aldoa",0.000117143295517572,0.293363762712395,0.543,0.352,1
"Rbm27",0.000117959291618173,-0.258556929562445,0.826,0.958,1
"Fnta",0.000119140191613893,0.280022838328808,0.75,0.746,1
"Zbtb32",0.000123170973120574,0.269343245655473,0.391,0.155,1
"Cops6",0.000126516662307473,0.346832854007242,0.75,0.789,1
"Rbm42",0.000129424598196025,0.329901935521215,0.641,0.535,1
"Armcx5",0.000129617624697754,-0.286925359792994,0.38,0.732,1
"Zfp42",0.000133129576131942,0.310640894868282,0.533,0.352,1
"Rheb",0.000137024246088153,0.327994991984709,0.837,0.901,1
"Gm5128",0.000140107646967828,0.294926974391524,0.435,0.225,1
"Cdkn2d",0.00014289216599468,0.340944619966053,0.489,0.296,1
"Pa2g4",0.000144017232237327,0.297805819792792,0.739,0.718,1
"Hmgn1",0.000145540917394568,0.264947881180879,0.913,0.901,1
"Sarnp",0.000146340377370045,0.291818412601669,0.902,0.901,1
"Wdpcp",0.000146445449281551,0.538319956560792,0.587,0.521,1
"Pus1",0.000147122403399939,0.265225674455756,0.293,0.07,1
"Gapdh",0.00014843883372882,0.369643265706792,0.696,0.62,1
"Pcbp1",0.000154084346824755,0.313106825634169,0.772,0.704,1
"Hsbp1",0.000154087260351615,0.251002280253211,0.848,0.901,1
"Mrpl12",0.000166651650507516,0.300540728831878,0.739,0.732,1
"Hdac1",0.000173056751629432,0.365480301846224,0.793,0.887,1
"Crim1",0.000175239614191579,0.252009045689244,0.413,0.183,1
"Ndufs3",0.000176272702004828,0.271504752954554,0.924,0.944,1
"Grhpr",0.000179690971660963,0.288497067871074,0.598,0.451,1
"U2af1",0.000181142215949645,0.269081804641343,0.935,0.944,1
"Reg2",0.000197148337130441,0.315010751052203,0.772,0.662,1
"Rsl24d1",0.000197356889354961,0.27669167539127,0.641,0.563,1
"Gmnn",0.000204146412226188,0.308471483095643,0.793,0.859,1
"Smim19",0.000204592745703432,0.283977576915332,0.761,0.69,1
"Brd8",0.000205165090626396,-0.256572887930472,0.576,0.873,1
"Cd63",0.000208457773949271,0.28624335484577,0.522,0.352,1
"Fam103a1",0.00020854433846652,0.345441598606923,0.717,0.775,1
"Myl12b",0.000209331696844033,0.256695843354986,0.413,0.183,1
"Rab22a",0.000211339442971406,-0.269692954313377,0.62,0.901,1
"Dad1",0.000211972301339516,0.308340106953404,0.913,0.93,1
"Eif4g3",0.000212426984234206,0.294014642402959,0.793,0.859,1
"Bub3",0.00022093820555412,0.309035562635144,0.554,0.423,1
"Faap100",0.000227519441193454,0.315671485138103,0.489,0.296,1
"Mrpl22",0.000238321381950999,0.276419966448737,0.63,0.563,1
"Tmbim4",0.000245810201979642,0.295352716312305,0.848,0.915,1
"Hnrnpu",0.000249028409202623,0.277858830039275,0.978,0.958,1
"Impdh2",0.000256473633885713,0.287274421899861,0.815,0.803,1
"Ost4",0.000266665979134833,0.368261193669024,0.63,0.549,1
"Siva1",0.000268171036482484,-0.311295554619954,0.783,0.972,1
"Med29",0.000268299530125394,0.329923601538078,0.717,0.718,1
"Ube2i",0.000269337633177245,0.253348195863824,0.989,0.972,1
"Bex3",0.000271478142974123,0.334680602284386,0.783,0.789,1
"Ube2a",0.000275154186878298,0.28918795915653,0.902,0.859,1
"Mef2a",0.00028227758525659,-0.251032943118477,0.663,0.901,1
"Tmcc3",0.000282919476891854,0.336102909612895,0.435,0.254,1
"BC005561",0.0003064546885846,-0.295341902355429,0.717,0.958,1
"Abhd14a",0.000308046112168138,0.250840809416088,0.446,0.225,1
"Txn1",0.0003184184527593,0.296267755999658,0.565,0.451,1
"Clns1a",0.000324579728147523,0.315616641528152,0.75,0.746,1
"Ech1",0.000346588561009753,0.280479357152868,0.359,0.155,1
"Ogfr",0.000351843500425568,0.348523207839889,0.478,0.324,1
"Eml4",0.000358643690584367,-0.2513860099132,0.696,0.901,1
"Efcab12",0.00038191032996593,0.278979376538834,0.293,0.085,1
"Zmat2",0.000385771781786266,0.319073650978297,0.652,0.563,1
"Srp9",0.000390994745175419,0.28038242804694,0.957,1,1
"Mrps12",0.000397956370406624,0.305906915108138,0.587,0.521,1
"Cks1b",0.000405199393782258,0.307161723092537,0.511,0.338,1
"Sod2",0.000410195752757216,0.331558835792852,0.717,0.704,1
"Dnajb9",0.000419706928364826,0.26030445220003,0.75,0.746,1
"Anxa7",0.000429489177731496,0.338135604468789,0.478,0.324,1
"Nudt21",0.000439138231749841,0.294368148379834,0.88,0.887,1
"Cog6",0.00044258512850429,-0.255348902017105,0.674,0.873,1
"Mcrip1",0.000444520550295861,0.250774737642968,0.663,0.577,1
"Use1",0.000458112398127733,0.284267404103639,0.88,0.831,1
"Chd3",0.000465595173221311,0.316269146469695,0.565,0.38,1
"Map2k2",0.0004762737643099,0.261660386529813,0.826,0.845,1
"Cope",0.000476632174467621,0.32867604676861,0.717,0.746,1
"Hnrnpl",0.000480750973593255,0.286314845975472,0.761,0.775,1
"Pdcd2",0.000480894007374748,0.297044697119459,0.663,0.563,1
"Jpt1",0.000500523572547882,0.271427541184317,0.88,0.944,1
"E2f3",0.000501980142150833,0.266416478633387,0.359,0.141,1
"Glo1",0.00050582360631233,0.256050823642188,0.598,0.451,1
"Psmd5",0.000519596837560724,0.275296725953254,0.696,0.592,1
"Ormdl2",0.000524720321551734,0.276410737354051,0.609,0.563,1
"Pttg1",0.000530762793520858,0.283956148158717,0.554,0.465,1
