"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Pramef12",1.56725730113452e-05,0.572788383110637,0.529,0.125,0.486680409721304
"D10Wsu102e",1.65506948630148e-05,0.985794284896662,0.706,0.292,0.513948727581198
"Rplp0",1.67149696389108e-05,-0.409880839638967,0.971,0.986,0.519049952197098
"Dusp12",1.72777173427278e-05,0.489452411306761,0.5,0.111,0.536524956643727
"Arpc2",1.91775325466374e-05,0.747680134904931,0.824,0.472,0.59551991817073
"Eif4a2",2.06591526327773e-05,-0.638332549053789,0.647,0.917,0.641528666705635
"Ccdc112",2.07756681501823e-05,0.847037071793055,0.412,0.069,0.645146823067611
"Myl12a",2.24493023803734e-05,0.691059063015466,0.824,0.542,0.697118186817734
"Pabpc4",2.28271517325534e-05,0.489561476826744,0.441,0.083,0.708851542750982
"Hnrnpa1",2.43379031813132e-05,0.708578972774835,0.882,0.639,0.755764907489318
"Rpl4",2.44099984755193e-05,-0.398589687340901,0.971,0.986,0.758003682660302
"Dnttip2",2.67419245272585e-05,0.713273052388913,0.735,0.375,0.830416982344959
"Pkm",2.73139958605392e-05,0.777157081287762,0.853,0.583,0.848181513457322
"Sec61g",2.74103321945063e-05,0.385536706906314,1,0.889,0.851173045636003
"Ung",2.8814040988577e-05,0.80629899327846,0.441,0.097,0.894762414818283
"Ube2c",2.94187958114747e-05,0.997012908947233,0.706,0.306,0.913541866333725
"Hmgb1",2.97854617814701e-05,0.80556122111273,0.912,0.889,0.924927944699992
"Dek",3.05783494947928e-05,0.767022787428965,0.824,0.5,0.949549486861802
"Ooep",3.3200776604659e-05,0.822276971643472,0.5,0.125,1
"Rpl30",3.3363820056158e-05,-0.440881209975507,0.912,0.986,1
"Babam1",3.36913410477716e-05,0.528772939263777,0.618,0.208,1
"Rps9",3.38744077058985e-05,-0.365916033929271,0.941,1,1
"Hspb11",3.63876683980038e-05,-0.858650927538228,0.147,0.569,1
"Ybx2",3.81690348796144e-05,0.817949539775643,0.529,0.167,1
"Jtb",3.93794964436896e-05,0.506209342157955,0.588,0.208,1
"Htra1",3.94215656956285e-05,0.474365421839819,0.265,0.014,1
"Nrbp1",4.06339097310872e-05,0.735948930717484,0.676,0.306,1
"Mlx",4.17641572299989e-05,0.594206576555241,0.265,0.014,1
"Psmd4",4.60733395398803e-05,0.556863969583155,0.912,0.569,1
"Tspan13",4.65605721450128e-05,0.594321355556627,0.559,0.167,1
"Prc1",4.7351550497691e-05,0.666589415813969,0.471,0.111,1
"Hbb-bt",4.75313896802517e-05,0.277464121934885,0.765,0.486,1
"Eef1a1",4.81376416334185e-05,0.351540558415712,1,1,1
"Rps11",4.81376416334185e-05,-0.314222880139146,1,1,1
"Eif6",4.83300969184489e-05,0.693696280425919,0.676,0.347,1
"Usp2",4.89993684213408e-05,0.538519062343683,0.412,0.083,1
"Dnajb6",4.94881155569886e-05,0.714032795784003,0.941,0.639,1
"Hspe1",5.08228743334171e-05,0.448957111479092,0.941,0.917,1
"Sra1",5.11227592672806e-05,0.685029950356837,0.412,0.083,1
"Ssbp1",5.32590519552e-05,0.598657742286546,0.882,0.625,1
"Ktn1",5.36502612000113e-05,0.692364641032555,0.824,0.486,1
"Ybx1",5.45668246510692e-05,0.476140667847114,0.941,0.722,1
"Ube2e1",5.54454264471083e-05,0.646782542504352,0.706,0.444,1
"Pet2",5.60998339818667e-05,-0.901517207379767,0.382,0.736,1
"Mrfap1",5.74189196902745e-05,0.635016465273293,0.912,0.681,1
"Cd55",5.79628430318764e-05,0.51563064864375,0.588,0.181,1
"Pfdn4",5.82351475765315e-05,0.768093539614459,0.647,0.278,1
"Pfdn1",5.86107656431263e-05,-0.558427726224487,0.853,0.944,1
"Sept7",5.94087343468634e-05,0.595560020982227,0.912,0.597,1
"Hormad1",6.25965759922284e-05,-0.601411714773844,0.559,0.861,1
"Jmjd6",6.48465025987443e-05,0.490859385900391,0.471,0.111,1
"C1qbp",6.48965823704473e-05,0.667919002400764,0.618,0.264,1
"Trim71",6.56266663074336e-05,0.665909987670521,0.324,0.042,1
"Nexn",6.60268758047722e-05,0.765829289571104,0.588,0.194,1
"Cfl1",6.82151027375662e-05,0.660568980110967,0.882,0.681,1
"Hnrnpdl",6.83049862846913e-05,0.741255273436965,0.853,0.528,1
"Fbl",6.83049862846913e-05,0.619659427281833,0.824,0.542,1
"Ofd1",6.95064654075934e-05,0.797802041540669,0.706,0.389,1
"Tex101",7.3526902232431e-05,-0.67039578429935,0.441,0.792,1
"Eif1ax",7.4252934066649e-05,0.759980708625844,0.882,0.597,1
"Mphosph6",7.59330106759132e-05,0.754237395499498,0.588,0.236,1
"Ppp1ca",7.70428513143069e-05,0.743923687638518,0.735,0.444,1
"Ube2d3",7.73984341525642e-05,0.531780581124056,0.941,0.778,1
"Tesc",7.96018422041967e-05,0.584290089509378,0.324,0.042,1
"Figla",7.98495407302714e-05,0.551833829101468,0.971,0.806,1
"Got2",8.01647182351091e-05,0.407167775922393,0.441,0.097,1
"Nfyb",8.35116300754095e-05,0.479031885908259,0.324,0.042,1
"Srsf2",8.86929194535886e-05,0.613264326685535,0.882,0.639,1
"Sod2",8.94755133571163e-05,0.742919926677003,0.824,0.5,1
"Rpl9",9.0182470492435e-05,-0.338712228292075,1,1,1
"Foxo3",9.2144787551209e-05,0.744687960393902,0.618,0.25,1
"Pa2g4",9.47482207972113e-05,0.609723098261484,0.794,0.361,1
"Sfpq",9.57124258182765e-05,0.584382370664763,0.618,0.222,1
"Cox8a",0.000101416601289973,0.863530279163953,0.735,0.458,1
"Lrrc47",0.000112979272009094,0.570563979371072,0.471,0.125,1
"Dicer1",0.000115369117679945,0.803677077769799,0.676,0.375,1
"Cenpv",0.000122284333824568,0.257066733342505,0.353,0.056,1
"Ppp1cc",0.000124251084223917,0.648586533760164,0.588,0.236,1
"Hnrnpf",0.00012617933416697,0.550454213196219,0.853,0.597,1
"Ndufa1",0.000129119478244074,-0.510732785949452,0.882,0.958,1
"Anp32b",0.000130118314232648,0.499695408217457,0.912,0.833,1
"Mcrip2",0.000131037881965305,0.45147649461338,0.471,0.125,1
"Pop5",0.000135924328205338,0.689707368381996,0.794,0.556,1
"Btbd1",0.000136819185200403,0.375456045922702,0.529,0.153,1
"Rsl24d1",0.000137234411286971,0.604880238028227,0.706,0.319,1
"Arl2",0.000141926576655407,0.479237843385734,0.5,0.153,1
"Rnd2",0.000146072058617206,0.391342540961735,0.382,0.069,1
"Rars",0.000146236353941919,0.589324166822801,0.5,0.139,1
"Nlrp5",0.000147462488139113,0.858026020098929,0.294,0.042,1
"Ccdc124",0.000160070416282471,0.666084327811082,0.676,0.347,1
"Gsr",0.000162906796404994,0.759551577274666,0.382,0.083,1
"S100a8",0.000162906796404994,0.69405017267267,0.382,0.083,1
"Sec61b",0.000175520607535559,0.498012543349197,0.912,0.625,1
"Ppia",0.000179412000483396,0.340151168774962,1,0.986,1
"Lsm14b",0.000182639424412199,0.599053869665519,0.588,0.222,1
"Nlrp4f",0.000183678702393511,0.445999043467858,0.265,0.028,1
"Ubb",0.000184312312820357,0.299868931386403,1,1,1
"Tln2",0.000187911091115313,0.527372416159833,0.353,0.069,1
"Tatdn1",0.00019325128141373,0.403229189412019,0.265,0.028,1
"Aldh9a1",0.000202915991874588,0.464391795759829,0.471,0.125,1
"Mbl2",0.000203460328317344,0.507780720398835,0.618,0.25,1
"Lamtor1",0.000203910687700657,0.607740447846582,0.647,0.333,1
"Vil1",0.000205504446641126,0.473805822090491,0.294,0.042,1
"Flot1",0.000205504446641126,0.372414932551481,0.294,0.042,1
"Akap17b",0.000207416504014039,0.57753407991592,0.588,0.222,1
"Polr3k",0.000207714676205002,0.489872808222273,0.529,0.167,1
"Rbm39",0.000207731118981792,0.677326715173896,0.912,0.667,1
"0610012G03Rik",0.000208736987633685,0.619716228185133,0.618,0.319,1
"Sub1",0.000210751019083249,0.352142655782926,1,0.972,1
"Mif",0.000211775509222945,0.588826703835003,0.882,0.556,1
"Lmnb1",0.00021262983060613,0.716533896462079,0.441,0.125,1
"Olah",0.000213819622733411,0.510173836735617,0.265,0.028,1
"Dera",0.000224858440193404,0.359815726527239,0.265,0.028,1
"Cd55b",0.000224858440193404,0.351725998479457,0.265,0.028,1
"Arf1",0.000226609582016964,0.589750578298675,0.706,0.389,1
"Sec11c",0.000231671398982032,0.6513295240619,0.647,0.306,1
"Igf2bp3",0.000238887622703587,0.401148122611028,0.5,0.153,1
"Arl14epl",0.000243775746258478,0.409157779949764,0.324,0.056,1
"Evl",0.00025005903283474,0.545651244506134,0.412,0.111,1
"2010107E04Rik",0.000256854865610135,-0.368628852276417,0.912,0.958,1
"Lhx8",0.00025822658606581,0.602740990080668,0.765,0.431,1
"Ssr1",0.000258282829562417,0.54687123068569,0.529,0.194,1
"Id1",0.000263707544462669,-0.64173661284943,0.647,0.903,1
"Ppp2r1a",0.000265965142981615,0.448524689833569,0.324,0.056,1
"Sod1",0.000272541048660635,0.476702781255763,0.912,0.889,1
"Spsb3",0.000273292611880104,0.348595211095109,0.353,0.069,1
"Hsp90ab1",0.000281991446438055,0.396045709882725,1,0.986,1
"Ccnb3",0.000283902732181015,-0.772986307755845,0.088,0.444,1
"Polr2e",0.000283932148973252,0.507076069211938,0.794,0.528,1
"Psmc2",0.000286250148507005,0.566885363331386,0.794,0.514,1
"Crlf1",0.000289121110191123,0.547499590604132,0.706,0.361,1
"Usp48",0.000290037330676329,0.464808330279803,0.324,0.056,1
"Rexo2",0.000293177027516077,0.589175036960155,0.618,0.264,1
"Cox7b",0.000297550681991351,0.515307157347022,0.853,0.542,1
"Kit",0.000300983099944697,0.674334854469153,0.412,0.111,1
"Tcl1",0.000300983099944697,0.6074668091482,0.412,0.111,1
"Psmc3",0.000305615337011589,0.5774905814326,0.853,0.542,1
"Aunip",0.000316139040971263,0.507610344514389,0.324,0.056,1
"Cox6b2",0.000316344513265338,0.575614422795618,0.588,0.222,1
"Btf3",0.000316795107891927,0.355802985551664,0.971,0.931,1
"Csnk1a1",0.000319834055325294,0.577620670454116,0.765,0.472,1
"Psmb6",0.000321086207400291,0.521998735431787,0.941,0.764,1
"Exoc7",0.000321905400669789,0.414815981402097,0.353,0.069,1
"Arpp19",0.000325566282947491,0.520802610858159,0.824,0.583,1
"Esrp1",0.000327931388734452,0.516325372659975,0.529,0.181,1
"Mapk6",0.000344427266593108,0.417235077468574,0.324,0.056,1
"Map2k1",0.000344427266593108,0.389364686546078,0.324,0.056,1
"Tbc1d20",0.000346667446638514,0.488552368558234,0.559,0.208,1
"Rpl15",0.000356451977899916,-0.302713228627171,1,1,1
"Zrsr2",0.000362432868027613,0.502161636582795,0.941,0.722,1
"Cenpm",0.000370311349122251,0.556387888710623,0.5,0.181,1
"Sohlh2",0.000371388394696394,0.418563092038168,0.382,0.097,1
"Psma7",0.000371833301829809,0.560143164323763,0.853,0.681,1
"Rpl38",0.000380162493769015,-0.30802719990939,0.971,0.986,1
"Med21",0.000380682234733344,-0.620657648936752,0.588,0.847,1
"Ppib",0.000385442308462277,0.603380425672826,0.882,0.597,1
"2410004B18Rik",0.000385660091456229,0.529022547944833,0.382,0.097,1
"Cox5a",0.000387174612667293,0.347276870795794,0.941,0.875,1
"Aspa",0.000390141936013626,-0.534139975612243,0.059,0.375,1
"Nkiras1",0.00039223562971874,0.366311588899674,0.471,0.139,1
"Rnaset2a",0.000412601642533776,0.63942649843074,0.588,0.278,1
"Pfn1",0.000414996688752478,0.590563790380448,0.647,0.306,1
"Ccdc152",0.000437610941322144,-0.562408658153314,0.294,0.639,1
"Spcs2",0.000440378708451697,0.54730951024439,0.706,0.431,1
"Ppie",0.000442929761564609,0.40341687078386,0.353,0.083,1
"Rnf114",0.000451077214731354,0.59680641928689,0.529,0.222,1
"Ngdn",0.000465503508832349,0.425778178258736,0.412,0.111,1
"Eif3l",0.000468326223253657,0.536182135903205,0.647,0.319,1
"Hnrnpa2b1",0.000479833539115531,0.499833245891651,0.971,0.792,1
"Afdn",0.000486158046742268,0.68157769759003,0.735,0.403,1
"Phgdh",0.000500853833423446,0.60473507451885,0.382,0.097,1
"Hfm1",0.000502411797581911,-0.508644956126404,0.059,0.389,1
"Gfra4",0.000511463923277449,0.533494867174218,0.471,0.153,1
"Eif3e",0.00051471328555528,-0.464937609884531,0.853,0.958,1
"Lsm3",0.000516779921878692,0.557378939151959,0.882,0.625,1
"Snx6",0.000516859971610391,0.669545253915176,0.618,0.292,1
"Fau",0.000522669806635941,-0.282789566512111,0.971,1,1
"Phf20",0.000522762516080467,0.514932162871055,0.471,0.167,1
"Psmd11",0.000523531166780649,0.549452304137084,0.618,0.278,1
"Ssb",0.00052592858099407,0.557164836095451,0.912,0.792,1
"Kxd1",0.000533414769797555,0.347879699272304,0.441,0.125,1
"Zcwpw1",0.000539838815723482,-0.585161358434404,0.647,0.889,1
"Rsrp1",0.000546509363107601,-0.733169847802051,0.235,0.514,1
"Fkbp9",0.000546813156131491,0.738758295541012,0.294,0.056,1
"Eif5a",0.000560608096385934,0.466573391038806,0.941,0.75,1
"Smim12",0.000562683562795043,0.545035453298039,0.5,0.194,1
"Eif2b1",0.000569823289716388,0.537468918126786,0.529,0.194,1
"Nubp2",0.000621165302676448,0.451777173324521,0.294,0.056,1
"Rab7",0.000626307780388745,0.642637733367668,0.353,0.083,1
"Atpaf1",0.000667248965327741,0.509101000757877,0.412,0.125,1
"Ddah1",0.000677670584103414,0.515443187084412,0.5,0.194,1
"Tubb4b",0.00068164935331493,0.422836830081462,0.941,0.861,1
"Nabp2",0.000684380446441932,0.452513783064064,0.265,0.042,1
"Mapk3",0.000684380446441932,0.307642432897018,0.265,0.042,1
"Srp9",0.000689243271094933,0.447097345170251,0.882,0.722,1
"Tmed9",0.00069645065911705,0.447220169290587,0.706,0.417,1
"Msantd3",0.000701698548169984,0.528808237377476,0.353,0.083,1
"Necap2",0.000704836895942912,0.403197038801086,0.294,0.056,1
"Rfk",0.000709780982638766,0.675195974829806,0.471,0.194,1
"Rbx1",0.00071004531942259,0.387161052638301,0.941,0.889,1
"Serinc1",0.000717233212335436,0.675656760190876,0.471,0.181,1
"Serbp1",0.000732277851213226,0.548310411232634,0.853,0.889,1
"Fam104a",0.00073337038676318,0.321878501909228,0.735,0.431,1
"Rbpms2",0.000740497345857448,0.635574865868391,0.676,0.333,1
"Pak1ip1",0.000748897538760799,0.492551727843596,0.735,0.417,1
"Tdrd5",0.000752383611056296,0.743493397771496,0.382,0.111,1
"Polr2d",0.00077631191313865,0.62905067359216,0.529,0.208,1
"Itpr1",0.000782673308530651,0.354290456867346,0.265,0.042,1
"1700067K01Rik",0.000785452229327663,0.408487823979025,0.353,0.083,1
"Usp7",0.000798883996662642,0.409390651330506,0.294,0.056,1
"Pkp2",0.000798883996662642,0.388428169356419,0.294,0.056,1
"Yipf1",0.00083607328366558,0.494268917439727,0.382,0.111,1
"Polr3c",0.000836280869914126,0.63045146148977,0.559,0.25,1
"Atp5a1",0.000844203253325109,0.491044886388005,0.853,0.708,1
"Atp8a2",0.000846344974316198,0.441106578732956,0.353,0.083,1
"Clta",0.000856483312302554,0.549873383227107,0.735,0.431,1
"Actn4",0.000858029053237074,0.373856635058051,0.441,0.139,1
"Hp1bp3",0.000867914899852166,0.616665797750429,0.294,0.056,1
