"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Snrpb2",4.98115738589213e-06,0.301213449135636,0.736,0.296,0.154679880304108
"Lage3",5.04987624059135e-06,0.42155660908074,0.472,0.111,0.156813806899083
"Ralbp1",5.12207960776696e-06,0.534220196864282,0.403,0.086,0.159055938059988
"Gtsf1",5.19264028121938e-06,0.392626322924888,0.5,0.136,0.161247058652705
"Arpc5",5.26395811913054e-06,0.290473763126052,0.347,0.049,0.163461691473361
"Rplp2",5.29621903642559e-06,0.338427395083116,1,0.951,0.164463489738124
"Mcm6",5.30094618178919e-06,0.415522837636835,0.361,0.062,0.1646102817831
"Uxt",5.47177532660221e-06,0.397072135533902,0.514,0.148,0.169915039216979
"Rbmxl1",5.56968671948707e-06,0.427195133933805,0.361,0.062,0.172955481700232
"Ppp4c",5.68042702948102e-06,0.386113239532086,0.347,0.049,0.176394300546474
"Romo1",5.86226718872858e-06,0.383116880064869,0.792,0.346,0.182040983011589
"Asz1",6.22545390684308e-06,0.406695245411852,0.528,0.148,0.193319020169198
"Raly",6.27599320479064e-06,0.466349738935239,0.597,0.198,0.194888416988364
"H2afj",6.28423123675121e-06,0.478667005280661,0.472,0.111,0.195144232594835
"Ropn1l",6.34151456434366e-06,0.42340181507442,0.264,0.012,0.196923051766564
"Rad23b",6.39654854273033e-06,0.441978568632889,0.333,0.049,0.198632021897405
"Maf1",6.44550003321372e-06,0.434135297315338,0.347,0.049,0.200152112531386
"Mrpl14",6.88258055966457e-06,0.371381964077264,0.514,0.148,0.213724774119264
"Son",7.0671317370512e-06,0.38580930449547,0.778,0.333,0.219455641830651
"Capzb",7.07799552884968e-06,0.369525984735744,0.375,0.062,0.219792995157369
"Psma2",7.09632922498785e-06,0.420110273041624,0.819,0.395,0.220362311423548
"Timm17a",7.52601754876978e-06,0.325420537739343,0.389,0.074,0.233705422941948
"Hypk",7.54404730450207e-06,0.254498537494034,0.319,0.037,0.234265300946703
"Spa17",7.98521118474656e-06,0.267243300402629,0.708,0.272,0.247964762919935
"Maoa",7.98924941080476e-06,0.410770420611763,0.458,0.111,0.24809016195372
"Mrpl30",8.10222593011558e-06,0.359374760550774,0.792,0.333,0.251598421807879
"Mum1",8.24847679543605e-06,0.504558637044293,0.333,0.049,0.256139949928676
"Mtch2",8.44902211389453e-06,0.447666549831198,0.472,0.123,0.262367483702767
"Tsfm",8.67131754516192e-06,0.612490932253003,0.278,0.025,0.269270423729913
"Vbp1",8.74171780241734e-06,0.290735736325676,0.75,0.309,0.271456562918466
"Alad",8.9163314878984e-06,0.426671936406717,0.278,0.025,0.276878841693709
"Psenen",8.917216276553e-06,0.376041476256973,0.708,0.272,0.2769063170358
"Uqcrq",8.9468100812084e-06,0.407414672477468,0.833,0.346,0.277825293451765
"Ppia",9.12026137634562e-06,0.449757890812203,0.986,0.852,0.283211476519661
"Cyb5r4",9.35681418421392e-06,0.420482183086087,0.333,0.049,0.290557150862395
"Snrnp27",9.37281955500911e-06,0.309224304324758,0.611,0.198,0.291054165641698
"Smap1",9.38000669926044e-06,0.301223158809085,0.764,0.309,0.291277348032135
"Eif4g3",9.66719156210918e-06,0.275754919775489,0.375,0.062,0.300195299578176
"Cdk1",9.88105031562032e-06,0.270198303865047,0.472,0.111,0.306836255450958
"Mrps23",1.00834527506632e-05,0.483638084856858,0.375,0.074,0.313121458266345
"Mettl1",1.01053732197608e-05,0.578929000265926,0.292,0.037,0.313802154593233
"Strap",1.04188922168091e-05,0.617429224348069,0.556,0.185,0.323537860008572
"Mrpl38",1.05733719832168e-05,0.479543872933419,0.444,0.111,0.328334920194831
"Tctex1d2",1.06588770625807e-05,0.600058409499104,0.292,0.037,0.330990109424318
"Cops9",1.09883627262859e-05,0.459214349436024,0.819,0.37,0.341221627739355
"Ost4",1.12610916728814e-05,0.288176922297715,0.528,0.148,0.349690679717987
"Prmt7",1.12670100931526e-05,0.388564104159407,0.5,0.136,0.349874464422668
"Tm2d1",1.13358802681361e-05,0.334165839399013,0.556,0.173,0.35201308996643
"Snx2",1.14313528442974e-05,0.482847307987284,0.333,0.049,0.354977799873967
"Myl12a",1.14479859518416e-05,0.267674986981032,0.542,0.148,0.355494307762537
"Tmbim4",1.15152709989873e-05,0.392620243335035,0.625,0.222,0.357583710331551
"Morf4l1",1.15794238749903e-05,0.514901989719935,0.819,0.37,0.359575849590074
"Atg101",1.17591081731475e-05,0.465004401318761,0.278,0.025,0.36515558610075
"Eef1akmt2",1.24231729896532e-05,0.462173020364129,0.278,0.025,0.3857767908477
"Gnpda2",1.31681808018473e-05,0.725783487994932,0.347,0.074,0.408911518439765
"Rbm17",1.3173312912641e-05,0.53958880865802,0.556,0.185,0.40907088587624
"Utp4",1.3411693290803e-05,0.455941486532794,0.347,0.062,0.416473311759304
"Wdpcp",1.38601977244966e-05,0.59645012424925,0.278,0.025,0.430400719938792
"Rfc3",1.39757197248053e-05,0.365069584515349,0.375,0.074,0.43398802461438
"Tob1",1.39773280661987e-05,0.566224272954489,0.417,0.099,0.434037968439667
"Nhp2",1.41386757786191e-05,0.354698458592432,0.528,0.173,0.43904829895346
"Nudt21",1.42588363138756e-05,0.306294641958856,0.611,0.198,0.442779644054778
"Bex4",1.45506315899472e-05,0.401851406691238,0.486,0.148,0.45184076276263
"Paip1",1.47238477877111e-05,0.380219070806192,0.486,0.136,0.457219645351792
"Puf60",1.50286638189211e-05,0.284812001946643,0.486,0.136,0.466685097568957
"Stard3nl",1.56853308801309e-05,0.265948281651759,0.375,0.074,0.487076579820705
"Pfn2",1.62225018752272e-05,0.327048650305105,0.458,0.123,0.50375735073143
"Nsmce1",1.62451827525757e-05,0.270753532836268,0.347,0.062,0.504461660015733
"Arl3",1.63199129670931e-05,0.516105643699801,0.389,0.086,0.506782257367141
"Dppa5a",1.74891747889563e-05,0.620277577568101,0.333,0.062,0.543091344721461
"Nudc",1.76749870553331e-05,0.374914380709748,0.569,0.198,0.548861373029258
"Actg1",1.78337769124011e-05,0.420295200151046,0.917,0.481,0.553792274460791
"Rp9",1.80523383331986e-05,0.305259392239871,0.486,0.136,0.560579262260817
"Paip2",1.95613720565902e-05,0.265218120156954,0.639,0.21,0.607439286473295
"Cpne3",1.96437652560361e-05,0.375025992767497,0.347,0.062,0.609997842495688
"Clns1a",1.97884019314711e-05,0.339600643688413,0.375,0.086,0.614489245177972
"Polr2j",2.0187037965126e-05,0.368213630308394,0.861,0.383,0.626868089931059
"Ier3ip1",2.04085695552108e-05,0.539575935262307,0.583,0.21,0.63374731039796
"Hsdl2",2.05340798516913e-05,0.259212731085269,0.264,0.025,0.637644781634569
"Rec114",2.05936851743131e-05,0.349864687802406,0.347,0.062,0.639495705717946
"Rps14",2.0757267429253e-05,0.271949779393221,1,0.988,0.644575425480593
"Anp32b",2.18777314976779e-05,0.534164935027477,0.833,0.42,0.679369196197392
"Gtf3a",2.2253036860935e-05,0.307638445660445,0.444,0.111,0.691023553642615
"Rpl10",2.24818046503193e-05,0.395912491375733,0.972,0.79,0.698127479806366
"Mrpl33",2.28843164735411e-05,0.455827218266004,0.778,0.309,0.710626679452872
"Rab11a",2.31379679771942e-05,0.363694004544743,0.694,0.272,0.718503319595811
"Tex11",2.32016027111864e-05,0.362532695234009,0.444,0.111,0.720479368990473
"Hexa",2.33844583419078e-05,0.505209484322073,0.278,0.037,0.726157584891263
"Lancl1",2.34628460553529e-05,0.288393360675382,0.361,0.074,0.728591758556874
"Rsl24d1",2.39002209029955e-05,0.331169058788864,0.319,0.049,0.742173559700718
"Ahsa1",2.5124951185014e-05,0.458503982583595,0.361,0.074,0.780205109148241
"Gdi2",2.54337539866741e-05,0.261559799025131,0.722,0.259,0.789794362548192
"Mien1",2.60686501131953e-05,0.373972250743326,0.458,0.123,0.809509791965055
"Snrpa",2.73074072721744e-05,0.636136544538895,0.403,0.111,0.847976918022833
"Rpa3",2.76794324524477e-05,0.482478358299811,0.431,0.123,0.859529415945859
"Mrps22",2.8124343787553e-05,0.418504099122421,0.458,0.136,0.873345247634884
"Sf3b2",2.81478946686456e-05,0.351011011064661,0.472,0.136,0.874076573145453
"Gtf2h4",2.81932694398193e-05,0.500130177904175,0.319,0.062,0.875485595914709
"Uqcrc1",2.83599349388988e-05,0.306346931580579,0.597,0.21,0.880661059657625
"Ndufb8",2.92527656445692e-05,0.395694580074115,0.792,0.346,0.908386131560806
"Sh3glb1",2.9512247227523e-05,0.261377709359279,0.569,0.185,0.91644381315627
"Anapc13",3.16750535686372e-05,0.292866844525404,0.778,0.333,0.98360543846689
"Bri3",3.21435791219226e-05,0.292944764123853,0.736,0.284,0.998154562473063
"Psap",3.22802430096725e-05,0.259860367084001,0.375,0.086,1
"Ppp1cb",3.24590376814614e-05,0.340692338170276,0.431,0.111,1
"Nobox",3.25110054234457e-05,0.389204606301425,0.264,0.025,1
"Ddx25",3.26351329015121e-05,0.405359313285016,0.431,0.123,1
"Cnot2",3.30900350045978e-05,0.251104517587223,0.389,0.086,1
"Rpl35a",3.36921750568332e-05,0.260142515137805,0.972,0.975,1
"Rsl1d1",3.43462384793049e-05,0.303999969245801,0.472,0.136,1
"Parl",3.43495493783578e-05,0.271979355995946,0.306,0.049,1
"Etfa",3.43926238975779e-05,0.272953224858353,0.611,0.21,1
"Sod2",3.57778952512084e-05,0.36717016169982,0.5,0.16,1
"Pigk",3.68734782059941e-05,0.384241279797363,0.389,0.086,1
"Sp3os",3.79376407523269e-05,0.344328486397496,0.611,0.222,1
"1700021F05Rik",4.17069266476958e-05,0.430057012464726,0.361,0.086,1
"Sarnp",4.19162641716072e-05,0.27182091451084,0.653,0.235,1
"Ndufb2",4.23236528989114e-05,0.362871861569459,0.542,0.173,1
"Snrpd2",4.24672450818409e-05,0.368813370337378,0.944,0.457,1
"Aspscr1",4.27208175713393e-05,0.441989993793539,0.306,0.049,1
"Rps5",4.27495257619159e-05,0.262226572270714,1,0.988,1
"Rbx1",4.42201497423747e-05,0.357793576656344,0.889,0.383,1
"Bnip3l",4.54335605953772e-05,0.272621280178543,0.653,0.259,1
"Prkrip1",4.61699447727139e-05,0.339142045375316,0.417,0.111,1
"Erp29",4.67288858865056e-05,0.26589731884504,0.486,0.148,1
"Acot9",4.70327175977724e-05,0.303577140696741,0.306,0.049,1
"Rmdn3",4.78753068871167e-05,0.385273763370552,0.347,0.074,1
"Ndufs4",4.90222128435623e-05,0.334683934292844,0.625,0.259,1
"Vdac2",4.99306793062584e-05,0.439234924737304,0.694,0.309,1
"Tmem147",4.99385342741148e-05,0.276254462475035,0.792,0.333,1
"Map1lc3b",4.99653128610191e-05,0.352515438060809,0.431,0.123,1
"Nono",5.07103768692512e-05,0.253069191740568,0.514,0.173,1
"Cfap20",5.19457022949616e-05,0.410838155983081,0.417,0.123,1
"Haus4",5.33083007442112e-05,0.441583376596928,0.403,0.111,1
"Ap2m1",5.42295197808531e-05,0.335573214025689,0.486,0.16,1
"Cope",5.47584006944076e-05,0.464925822015511,0.375,0.099,1
"Nsfl1c",5.56854220178015e-05,0.421124924964719,0.319,0.062,1
"Tm2d3",5.66892083112167e-05,0.30346060522599,0.514,0.173,1
"Prdx5",5.96901676146918e-05,0.262157629933795,0.389,0.099,1
"1190007I07Rik",6.13779387994525e-05,0.405987890881112,0.389,0.111,1
"Fen1",6.16368221654465e-05,0.294541716347636,0.278,0.037,1
"Emc4",6.34627879054354e-05,0.369579131809848,0.375,0.099,1
"Ctnnbip1",6.35049981143005e-05,0.431005779072439,0.417,0.123,1
"Cd9",6.64031974126457e-05,0.305049036438738,0.278,0.037,1
"Ndufb5",6.705134236663e-05,0.302457372218837,0.889,0.383,1
"Rps2",6.79867436144495e-05,0.344218710843771,0.986,0.765,1
"Grwd1",6.80680477332372e-05,0.27053736696861,0.278,0.037,1
"Arhgdia",6.87278258197437e-05,0.371103336474341,0.264,0.037,1
"Edem2",7.12540396953755e-05,0.281068543301051,0.347,0.074,1
"Tsg101",7.26325474419969e-05,0.271807185274306,0.611,0.222,1
"Erlec1",7.39334617726763e-05,0.357713526244512,0.444,0.136,1
"Rraga",7.39989187768919e-05,0.291406355221906,0.292,0.049,1
"Zmym5",7.44092942102624e-05,0.370544998003017,0.347,0.086,1
"Hccs",7.67758014355068e-05,0.341347841239149,0.472,0.148,1
"Bnip3",7.729646217579e-05,0.474991767849936,0.306,0.062,1
"Atp5o.1",7.73313623382737e-05,0.392236826232887,0.819,0.407,1
"Id4",7.7600417155561e-05,0.395235070419112,0.292,0.049,1
"Wdr61",7.81946062799929e-05,0.313279473077137,0.375,0.099,1
"Pcmt1",8.00770883908873e-05,0.300470604534611,0.5,0.173,1
"Hnrnpdl",8.09487893140831e-05,0.3093301967503,0.528,0.185,1
"Glo1",8.19193928186396e-05,0.392528028220782,0.264,0.037,1
"Ttc1",8.32098894842712e-05,0.355825193466653,0.375,0.099,1
"Gm47283",8.58727149578599e-05,0.370243019674808,0.319,0.062,1
"Lyar",8.6144388387968e-05,0.385117967331828,0.5,0.173,1
"Siah1b",8.77277107570648e-05,0.339437017257038,0.5,0.173,1
"Tomm6",8.94252412884349e-05,0.312230804605542,0.292,0.049,1
"Gtf3c3",9.4327879999564e-05,0.307603333804003,0.361,0.086,1
"Fam96a",9.50973933769108e-05,0.315542485147856,0.264,0.037,1
"Atox1",9.72049618395815e-05,0.320884467893887,0.806,0.383,1
"Mrps14",9.92385383795358e-05,0.347195790187959,0.694,0.259,1
"Snapc5",0.000100453400415537,0.262895570188219,0.361,0.086,1
"Oser1",0.000100571250810981,0.355998513186697,0.333,0.074,1
"Fam104a",0.000104592373200082,0.413900292970962,0.431,0.136,1
"Ccdc136",0.000104688719353331,0.423002531060575,0.347,0.086,1
"Ufc1",0.000106923720221073,0.3625527910227,0.347,0.086,1
"Mcrip1",0.000106953060991065,0.290954634614765,0.361,0.086,1
"Gm6880",0.000107916577617655,0.441996852826756,0.278,0.049,1
"2010107E04Rik",0.000108702440009339,0.379185583611218,0.958,0.617,1
"Pdcd2",0.00011623815702492,0.282793389406129,0.361,0.086,1
"Rabac1",0.000120530947744433,0.292466617142484,0.653,0.259,1
"Rexo2",0.000121605227513598,0.336045150040799,0.264,0.037,1
"1810058I24Rik",0.000124492934324571,0.26569026051893,0.306,0.062,1
"Aptx",0.000124608914595469,0.279106243410613,0.264,0.037,1
"Rhox2a",0.000126868032070358,0.302272564322408,0.292,0.049,1
"Rnf187",0.000130423559620839,0.341894517321797,0.375,0.099,1
"Adh5",0.000131891081154806,0.465719702444647,0.347,0.086,1
"Atr",0.00013377316635145,-1.48144439717411,0.306,0.494,1
"1810022K09Rik",0.000134196418425915,0.377138145799705,0.472,0.16,1
"Xlr",0.000135238790020041,0.310220815221772,0.528,0.185,1
"Psmd10",0.000136229633397624,0.291237724640301,0.417,0.123,1
"Rnf32",0.000139788329511034,0.322643288977697,0.278,0.049,1
"Mns1",0.000140020715219223,0.286779919905428,0.319,0.062,1
"Nsmce2",0.000141417388992768,0.513314589642539,0.319,0.074,1
"Sec61b",0.000144179112582536,0.282837322514082,0.625,0.272,1
"Ywhah",0.000144273522580265,0.252917768700233,0.417,0.123,1
"Hmgb2",0.000146467433987339,-0.534961705705903,0.889,0.79,1
"Pithd1",0.000153435055741696,0.446287846791846,0.278,0.049,1
"Aktip",0.000157037596518345,0.299339102815737,0.278,0.049,1
"Ecd",0.000158988765225184,0.373294241990108,0.306,0.062,1
"Rps16",0.000159380998541608,-0.324237040064415,0.972,0.963,1
"Psmd13",0.000160017358153896,0.270609761110437,0.361,0.099,1
"Alg1",0.000162181968223621,0.395302281023368,0.333,0.086,1
"Sycp1",0.000171050475860764,-0.562220291587525,0.958,0.901,1
"Mrpl58",0.000176845661735409,0.509306215673871,0.514,0.198,1
"Ube2l3",0.000177540618275524,0.326474538496986,0.653,0.309,1
"Gde1",0.00018223227689212,0.281267077387215,0.403,0.123,1
"Selenos",0.000184778554409969,0.556344778360391,0.264,0.049,1
"Cox4i1",0.000186549562809501,0.335295528877428,0.986,0.728,1
"Crbn",0.000199100369860765,0.269570244832641,0.319,0.074,1
"Ube2a",0.000207660606835859,0.258843104250431,0.611,0.247,1
"Dync1li1",0.000207697562782607,0.301112036174346,0.319,0.074,1
"Cox6c",0.000208790907642682,0.318821626352834,0.972,0.728,1
"Dynll2",0.000212903223993206,0.281311789262237,0.708,0.321,1
"Per3",0.000217464073526381,0.317468925138726,0.264,0.049,1
"Nck1",0.000220130871797629,0.29724360900998,0.403,0.123,1
"Cox6b1",0.000226604323870468,0.299578352754348,0.736,0.321,1
"Asb8",0.000238503719620131,0.35842220930132,0.264,0.049,1
"Gpi1",0.000239486784275582,0.343877994948679,0.292,0.062,1
"Mrpl36",0.000239486784275582,0.332870579311771,0.292,0.062,1
"Acly",0.000244054335374517,0.324342114266403,0.264,0.049,1
"Ccdc73",0.000245817686136431,0.255964653649381,0.694,0.296,1
"Sf3b6",0.000245868671838676,0.343079646110537,0.514,0.21,1
"Hadhb",0.000266850119904406,0.27798603713312,0.417,0.136,1
"Immp1l",0.000273764081653572,0.305217289983,0.556,0.235,1
"Pigyl",0.000280248896921339,0.338298259868012,0.347,0.099,1
"Npm3",0.000282158487344655,0.286319051434088,0.681,0.309,1
"Ndufa6",0.000284487365869581,0.37989685958031,0.944,0.531,1
"Qrich1",0.000304140244060351,0.31265664371575,0.389,0.123,1
"Scand1",0.000306632999364092,0.300142246495378,0.264,0.049,1
"Fau",0.000309986828765561,0.277344215839059,1,0.852,1
"Tex15",0.00031287381037276,-0.964551407383292,0.75,0.753,1
"Mnd1",0.000327819622392174,0.493249673118673,0.347,0.099,1
"Psmb1",0.000328607875398568,0.309409356535076,0.889,0.42,1
"2310033P09Rik",0.000343283339980239,0.335002785556411,0.264,0.049,1
"Ppp1r35",0.000343283339980239,0.256822625194503,0.264,0.049,1
"Tmem30a",0.000350179620493384,0.279017217747167,0.306,0.074,1
"Neto2",0.000359059951217943,0.252859892578674,0.264,0.049,1
"Top2a",0.000372835381796463,-1.53810009949663,0.333,0.494,1
"Xlr4a",0.000375348914736201,0.288934748464107,0.444,0.148,1
"Pttg1",0.000383168218690408,0.274525128191745,0.278,0.062,1
"Nmt1",0.000396336745997351,0.284698651705291,0.306,0.074,1
"Ktn1",0.00040565297343174,0.286289283417352,0.486,0.185,1
"Atp5e",0.000412286118868253,0.288390910723735,0.944,0.617,1
"Nsrp1",0.00041477455829038,0.283988948413216,0.556,0.235,1
"Gatd1",0.000421491098262908,0.269504879407099,0.306,0.074,1
"Dus1l",0.0004335061607419,0.329886428743394,0.347,0.111,1
"Eef2",0.000434458652299667,0.411610860486817,0.958,0.556,1
"Phf5a",0.000436366619062401,0.447291944419805,0.417,0.148,1
"Fam92a",0.00048490663764636,0.343197713188443,0.278,0.062,1
"Snx17",0.000487052787975471,0.371030989211891,0.292,0.074,1
"Cenpx",0.000493040453469055,0.304168785521888,0.417,0.148,1
"Eif1",0.000513656086175875,0.300584731172401,0.986,0.605,1
"Rnaset2a",0.000527777189265575,0.286906424247409,0.278,0.062,1
"Gtpbp4",0.000527829213394301,0.25408087199645,0.486,0.185,1
"mt-Nd2",0.000531808981861401,-0.678083900347141,0.889,0.84,1
"9130401M01Rik",0.000536066216866274,0.490787486755135,0.319,0.086,1
"Chmp1a",0.000536079830065963,0.352838190689075,0.264,0.062,1
"Vps28",0.000539033495777391,0.34286006079095,0.278,0.062,1
"Cul3",0.000539570031067944,-1.33832195806613,0.361,0.506,1
"Gm10076",0.000550053060315107,0.291317088470422,0.375,0.123,1
"Pdhb",0.000550513154251295,0.337287396780797,0.278,0.062,1
"Meioc",0.000553678240113536,-1.19243317602404,0.292,0.469,1
"Cox5b",0.000557154934803408,0.364221664473192,0.931,0.519,1
"Ssr3",0.000571642393879391,0.349791936807706,0.264,0.062,1
"Rdh14",0.000585450796480302,0.317099667941518,0.292,0.074,1
"Tle1",0.000621982408062185,0.272067227456828,0.333,0.099,1
"Rhox13",0.00065812671389452,0.271687395383458,0.375,0.123,1
"Tmem33",0.000677502645073964,0.360397561072436,0.264,0.062,1
"Tmem248",0.00078122005284162,0.299587016920349,0.306,0.086,1
"Wdr70",0.000911186981164185,0.323816007856986,0.306,0.086,1
"Dnlz",0.000926641271056641,0.266208652000803,0.264,0.062,1
"Rps4x",0.000932891053223061,-0.311024763311841,0.958,0.951,1
"Tmed10",0.000948593487909091,0.286267804492848,0.444,0.173,1
"Ubl7",0.00104274939210586,0.267610439890783,0.292,0.074,1
"Park7",0.00105980165021749,0.294682594046465,0.861,0.432,1
"Cdkn2a",0.00106541219465502,0.293980952821886,0.347,0.111,1
"Mrpl40",0.00108064245942506,0.256153987152001,0.431,0.173,1
"Rpl18",0.0011482396510305,-0.302364641911599,0.972,0.963,1
"Mcmbp",0.00118443172104259,0.287985404838394,0.264,0.062,1
"mt-Nd6",0.00127752951910974,-1.10528769633316,0.194,0.383,1
"C1d",0.00128594122166395,0.325413550527144,0.361,0.136,1
"Nasp",0.00142707336646573,-0.855038591403919,0.5,0.593,1
"Stag3",0.00149814007329103,-0.958465652713934,0.111,0.296,1
"Rps26",0.00157762824370993,0.26937554612889,1,0.963,1
"Btf3",0.00168931663938696,0.254508890631906,0.931,0.481,1
"Pafah1b3",0.00178640592467612,0.379412637237837,0.319,0.111,1
"Ddrgk1",0.00179479094345418,0.343731482243192,0.417,0.173,1
"Lamtor3",0.00184566739989851,0.34882861404481,0.306,0.099,1
"Rars2",0.00201754837092737,0.361307939647143,0.306,0.099,1
"Acot13",0.00203633656220223,0.339372737227755,0.347,0.136,1
"Med6",0.0020579962125153,-0.29060332844578,0.403,0.136,1
"Ube2c",0.00209032272888371,0.344758287490096,0.306,0.099,1
"mt-Cytb",0.00210946912018555,0.345014802541917,0.931,0.852,1
"Psmc3ip",0.0022249750182747,0.304890589996993,0.306,0.111,1
"Med7",0.0022275895297957,0.282909485858201,0.389,0.148,1
"Rrbp1",0.00237188872531357,0.274021147999821,0.528,0.235,1
"Atg3",0.00253110342068002,-0.330702171980032,0.417,0.148,1
"Psmc5",0.00256434423793384,0.330002927660437,0.319,0.111,1
"Zcwpw1",0.00260698314028587,-0.790974297881436,0.889,0.691,1
"Sem1",0.00260700500936041,0.317477897676661,0.958,0.63,1
"Ccdc191",0.00288576649702589,0.253686151807604,0.319,0.111,1
"Topbp1",0.00320513420498412,-1.00917536198991,0.278,0.42,1
"Exosc7",0.00320895526519967,0.287452795479378,0.264,0.086,1
"Wnk1",0.00325646205398048,-0.998108950132493,0.306,0.457,1
"Rnf17",0.00329810159395515,-1.21045196499883,0.264,0.407,1
"Atp5l",0.00342290337752515,0.344731077452215,0.889,0.543,1
"Ndufa1",0.00354113316387171,0.301358045815726,0.958,0.753,1
"Rab18",0.00399782235082649,-0.25216882499252,0.389,0.148,1
"Khdrbs1",0.0040245775271635,0.375127935624531,0.306,0.111,1
"Zmat5",0.00508302495405781,0.265822422009183,0.264,0.086,1
"Rpl3",0.0051264962939351,-0.338530771608692,0.958,0.877,1
"Zcchc11",0.0051973316881818,-0.869801086254776,0.125,0.296,1
"Sar1a",0.0056324584191011,0.288889246604225,0.361,0.148,1
"Dip2c",0.00567566968541642,-0.896897281950934,0.111,0.272,1
"Aimp2",0.00598115056746488,0.252361866956862,0.319,0.123,1
"Hspa8",0.0065860789902348,0.341334080075697,1,0.753,1
"Rbbp4",0.00663677138539371,-0.253072671368894,0.5,0.21,1
"Tpr",0.00673498528150346,-1.05715664585964,0.569,0.556,1
"Eea1",0.00683904568242287,-0.258493651398751,0.625,0.284,1
"Id2",0.00741341910736746,0.287695975848464,0.319,0.123,1
"Atp5f1",0.00936151024261952,-0.28648805210524,0.944,0.852,1
"Cops8",0.0105753462641879,-0.254949990483448,0.5,0.235,1
"Thap12",0.0110355351472556,-0.845929907153497,0.111,0.259,1
"Cbwd1",0.0115520321398019,-0.852102979438521,0.111,0.259,1
"Rpl5",0.0117893636486425,-0.314873814486946,0.931,0.852,1
"Gpatch11",0.0119334136363112,0.343013851533754,0.361,0.173,1
"Psmd11",0.0143037696667069,0.361175033647131,0.278,0.123,1
"Fmr1",0.0181437380060142,-0.868341579604465,0.611,0.58,1
"Ift88",0.0183983570452359,-0.956374281073319,0.139,0.272,1
"Rab28",0.0229468114533327,-0.262290509035703,0.278,0.111,1
"Rprd1a",0.0232699079268601,-0.350358237832833,0.278,0.111,1
"Dbi",0.02340130010738,-0.254035654524403,0.625,0.309,1
"Hells",0.0244549112697023,-0.618005949574722,0.819,0.667,1
"Fut8",0.024502975900151,-0.5126999808974,0.125,0.259,1
"Atxn10",0.0245038258511349,-0.811204780257291,0.167,0.296,1
"Xrcc5",0.0270599017958429,-0.28538874645595,0.389,0.173,1
"Dap3",0.027567605500317,-0.307912724550197,0.458,0.21,1
"Supt16",0.028033765831082,-0.847046798116,0.597,0.556,1
"Huwe1",0.0284480306716153,-0.872394518791669,0.569,0.519,1
"Ddx3x",0.0286898089746939,-0.278136241870223,0.361,0.173,1
"Matr3",0.0297356411662321,-0.253353649515411,0.708,0.346,1
"Ppp2r2d",0.0304519565876289,-0.309376412360634,0.375,0.185,1
"Brca2",0.0311725345317378,-1.19527750746774,0.222,0.321,1
"Ddx1",0.0315452321928028,-0.269597961450629,0.653,0.383,1
"Gnl3",0.0332855246736432,-0.254782025523846,0.444,0.247,1
"Vamp4",0.0347986668921928,-0.284935845030506,0.292,0.136,1
"Kdm1a",0.0356420762255021,-0.299468630310961,0.306,0.136,1
"Kmt2c",0.0358656892214592,-0.712488512836402,0.153,0.272,1
"Orc4",0.0386912970359567,-0.27830150985257,0.444,0.222,1
"Psmd12",0.0393008428967845,-0.305554005700668,0.458,0.222,1
"Tmem183a",0.0397788315865078,-0.25181609257228,0.333,0.16,1
"Zfp318",0.0401110135712519,-0.867143388989749,0.25,0.346,1
"Yipf4",0.0407829484727923,-0.27129774635665,0.528,0.259,1
"Smc3",0.0410303463568167,-0.860213965489429,0.403,0.444,1
"Nat9",0.0425168621911132,-0.253384032673443,0.292,0.136,1
"Ccdc115",0.0441456872173679,-0.2779811160038,0.361,0.173,1
"Rer1",0.0457791159602262,-0.341381747480058,0.347,0.16,1
"Usp42",0.0498107478758578,-0.3805345642068,0.292,0.136,1
"H2-K1",0.050681399340426,-0.742430091167494,0.181,0.284,1
"Top1",0.0589041573102462,-0.438100632158745,0.444,0.235,1
"Mrps12",0.0606552418524762,-0.32332744699287,0.347,0.173,1
"Orc6",0.0645353062390361,-0.284513648725722,0.292,0.136,1
"Xrcc6",0.0648848734328604,-0.369260897313089,0.306,0.148,1
"Hpf1",0.0667501874047812,-0.309083040505945,0.264,0.123,1
"Pabpc1",0.0674151284645005,-0.602855481257235,0.778,0.63,1
"Eif2s2",0.0680185282267686,-0.470609326725947,0.889,0.679,1
"Hbp1",0.0713901983801916,-0.269450427007496,0.333,0.16,1
"Cnbp",0.0717477842676026,-0.533182061959242,0.542,0.309,1
"Eny2",0.0723411176214492,-0.327941328880339,0.667,0.358,1
"Uba6",0.0732596474682992,-0.888305133014653,0.292,0.358,1
"Safb",0.073326267723731,-0.289667607906381,0.306,0.148,1
"Tsn",0.073719185024316,-0.283474929236771,0.611,0.346,1
"Ddx27",0.0747243300891937,-0.278441053855622,0.458,0.235,1
"Skiv2l2",0.0759473011596952,-0.358698959503002,0.361,0.185,1
"Osgep",0.0796319702435881,-0.258198841188238,0.403,0.235,1
"Ctnnb1",0.0799016606164667,-0.365948422073236,0.361,0.185,1
"Eapp",0.0824812902256075,-0.434288390438897,0.389,0.21,1
"Znrd1as",0.0832865178752812,-0.35285364161653,0.389,0.21,1
"Usp3",0.0840217422893015,-0.672144663730148,0.222,0.309,1
"Esf1",0.0856284436665498,-0.359180248712541,0.653,0.346,1
